LATITUDE,LONGITUD,ST_CASE,VE_TOTAL,DAY,MONTH,FATALS,DRUNK_DR,State
37.0786,-88.9090,210063,1,21,1,1,0,21
37.2284,-85.8880,210064,2,1,2,1,0,21
37.5548,-82.1358,210065,1,1,2,1,1,21
37.0526,-88.6485,210066,1,1,2,1,1,21
37.0484,-88.2695,210067,1,3,2,1,1,21
38.1992,-85.8373,210068,1,7,2,1,0,21
37.8993,-84.3558,210069,4,8,2,1,0,21
38.0235,-85.9165,210070,5,9,2,1,0,21
36.7167,-88.2939,210071,1,5,2,1,0,21
38.9944,-84.6250,210072,2,6,2,1,1,21
37.1824,-87.4452,210073,2,11,2,1,0,21
37.0691,-83.6844,210074,1,11,2,1,1,21
39.0114,-84.6453,210075,1,11,2,1,0,21
38.0413,-84.6316,210076,3,9,2,1,0,21
38.1507,-84.4895,210077,1,13,2,1,0,21
37.4400,-84.4691,210078,2,15,2,1,1,21
38.1991,-85.7667,210079,1,15,2,1,1,21
38.7042,-84.0814,210080,1,16,2,1,1,21
39.0436,-84.5796,210081,2,18,2,1,1,21
37.6951,-85.2062,210082,2,18,2,1,1,21
36.9774,-88.4774,210083,2,20,2,1,1,21
38.0125,-85.9272,210084,3,22,2,1,0,21
37.5092,-84.7137,210085,2,21,2,1,0,21
36.8691,-83.8450,210086,1,23,2,1,0,21
37.1573,-84.4184,210087,3,27,2,1,0,21
37.7224,-87.1250,210088,1,28,2,1,0,21
39.1043,-84.4856,210089,2,3,2,1,1,21
38.3559,-83.6701,210090,1,12,2,1,0,21
37.2244,-83.9422,210091,1,13,2,1,1,21
37.3505,-84.3504,210092,1,14,2,1,0,21
38.0576,-85.6987,210093,1,14,2,1,0,21
37.5314,-86.4062,210094,1,19,1,1,0,21
36.8856,-86.0221,210095,1,17,1,1,0,21
38.0058,-85.8352,210096,1,5,2,1,0,21
37.7981,-86.2529,210097,1,22,1,1,0,21
38.2937,-85.5592,210098,1,2,3,1,0,21
38.1855,-85.6381,210099,1,6,3,1,0,21
38.3700,-85.4408,210100,4,7,3,1,0,21
39.1031,-84.8250,210101,2,7,3,2,0,21
37.3287,-82.4433,210102,1,8,3,1,0,21
37.1485,-87.4649,210103,1,8,3,1,0,21
37.4976,-82.1369,210104,2,8,3,1,0,21
37.9319,-82.8310,210105,1,9,3,1,0,21
39.0197,-84.5734,210106,3,9,3,1,1,21
37.7504,-84.6198,210107,3,11,3,1,0,21
38.0976,-85.8727,210108,2,11,3,1,0,21
36.7649,-88.3798,210109,1,5,3,1,0,21
38.9813,-84.5162,210110,1,10,3,1,1,21
37.8273,-87.5541,210111,1,12,3,1,0,21
38.1912,-84.8239,210112,2,9,3,1,0,21
38.1940,-85.6439,210113,1,14,3,3,0,21
38.1028,-85.7561,210114,1,15,3,1,1,21
39.0320,-84.5904,210115,2,15,3,1,0,21
38.9731,-84.6512,210116,1,15,3,3,0,21
37.8903,-86.1086,210117,1,16,3,1,0,21
37.4624,-84.8229,210118,2,16,3,1,1,21
37.2358,-87.3454,210119,1,16,3,1,0,21
37.0294,-84.6192,210120,2,15,3,1,0,21
36.6517,-88.3959,210121,3,15,3,1,0,21
38.1139,-85.6760,210122,2,13,3,1,0,21
38.2046,-85.5380,210123,1,9,3,1,0,21
37.0685,-88.6038,210124,4,16,3,1,0,21
37.8398,-85.9381,210125,4,18,3,1,0,21
37.2076,-86.4329,210126,1,18,3,1,0,21
37.7277,-84.3237,210127,2,20,3,1,0,21
36.8825,-87.7342,210128,2,18,3,1,0,21
36.7979,-84.0283,210129,1,23,3,1,0,21
36.9716,-88.4113,210130,1,15,3,1,0,21
37.2510,-87.4533,210131,3,24,3,1,0,21
36.9158,-84.0315,210132,2,24,3,1,1,21
37.3027,-86.6933,210133,1,14,3,1,0,21
38.3332,-82.9597,210134,1,13,3,1,0,21
38.1525,-83.7623,210135,2,26,3,2,1,21
36.8974,-83.1393,210136,2,31,3,1,0,21
38.2431,-84.3316,210137,1,3,3,1,0,21
38.2593,-85.7445,210138,1,22,3,1,0,21
37.8341,-85.4815,210139,2,24,3,1,0,21
38.1907,-85.6461,210140,1,26,3,1,0,21
38.1927,-85.8068,210141,2,21,3,1,1,21
36.9372,-84.7122,210142,1,28,1,1,0,21
36.8136,-83.6471,210143,1,22,3,1,1,21
37.1625,-85.5349,210144,1,14,1,1,0,21
37.2382,-85.4985,210145,2,21,1,1,0,21
37.4829,-86.3459,210146,2,24,3,1,0,21
38.0469,-83.9852,210147,2,18,3,1,0,21
38.1005,-83.8471,210148,1,25,3,1,0,21
36.9079,-87.4181,210149,1,21,3,1,0,21
38.4171,-82.5981,210150,1,19,3,1,0,21
37.0887,-85.3197,210151,2,28,3,3,0,21
37.6977,-84.7588,210152,1,29,1,1,0,21
38.2242,-84.1829,210154,2,20,3,4,0,21
37.3289,-82.3683,210155,1,17,2,1,0,21
36.8431,-88.3775,210156,2,3,4,1,0,21
37.0047,-88.3800,210157,2,4,4,2,0,21
38.1862,-85.6510,210158,1,4,4,1,0,21
37.8577,-82.8085,210159,2,8,4,1,0,21
37.5606,-85.3282,210160,1,12,4,1,1,21
37.5943,-82.3751,210161,1,18,4,1,0,21
37.5324,-82.3555,210162,1,18,4,1,1,21
38.0290,-84.0301,210163,2,20,4,1,0,21
37.4137,-83.2868,210164,2,20,4,1,0,21
37.4777,-82.5161,210165,1,20,4,1,1,21
37.9801,-84.4975,210166,3,21,4,1,0,21
37.3346,-84.7280,210167,2,24,4,1,0,21
38.6520,-85.0906,210168,1,24,4,1,0,21
38.4351,-83.1372,210169,1,25,4,2,1,21
37.8834,-86.9575,210170,1,26,4,1,0,21
37.8873,-87.0211,210171,1,27,4,1,0,21
38.1371,-85.7067,210172,3,23,4,1,0,21
37.0229,-84.0768,210173,1,3,4,1,0,21
37.1734,-84.6378,210174,2,26,4,1,1,21
37.5023,-84.6527,210175,2,29,4,1,0,21
38.2244,-85.7596,210176,1,29,4,1,0,21
37.4106,-85.2249,210177,2,30,4,1,0,21
38.2631,-85.7315,210178,1,21,4,1,1,21
37.3389,-83.2850,210179,1,17,4,1,0,21
37.9257,-83.9865,210180,1,18,4,1,0,21
38.1553,-82.6752,210181,1,11,4,1,0,21
36.6467,-83.6343,210182,1,1,4,1,0,21
36.7997,-84.9251,210183,2,1,5,6,0,21
37.7065,-85.2344,210184,3,3,5,1,1,21
38.1878,-85.7267,210185,3,1,5,1,0,21
38.3201,-84.1215,210186,3,6,5,1,0,21
38.0457,-85.9003,210187,2,6,5,1,0,21
38.9801,-84.7190,210188,2,1,5,1,0,21
38.1561,-85.6576,210189,3,6,5,1,0,21
37.6174,-84.7746,210190,4,8,5,1,0,21
37.8176,-86.8960,210191,1,8,5,1,0,21
37.6835,-85.8504,210192,1,8,5,1,0,21
37.0621,-83.2172,210193,2,9,5,1,1,21
37.6806,-83.9396,210194,1,9,5,1,1,21
37.8272,-86.0969,210195,1,12,5,1,1,21
37.7801,-84.3455,210196,2,12,5,2,1,21
37.6483,-85.8376,210197,2,12,5,1,0,21
37.3362,-85.5572,210198,2,12,5,1,0,21
38.1848,-85.2146,210199,5,13,5,1,0,21
39.0387,-84.482,210200,2,14,5,1,1,21
38.2367,-85.4634,210201,3,14,5,1,1,21
36.9647,-85.6755,210202,1,15,5,1,0,21
37.6138,-86.2605,210203,1,15,5,1,0,21
38.2013,-85.3085,210204,2,16,5,1,0,21
37.0049,-88.3898,210205,1,16,5,1,0,21
37.0307,-86.0616,210206,1,11,5,1,0,21
38.2507,-85.7862,210207,3,17,5,1,1,21
37.8519,-84.6355,210208,1,18,5,1,1,21
37.8691,-86.0904,210209,2,18,5,1,1,21
37.5064,-84.3247,210210,7,19,5,2,0,21
37.9285,-84.5496,210211,2,19,5,1,0,21
36.6563,-87.1780,210212,1,21,5,1,0,21
38.5794,-84.1695,210213,1,23,5,1,1,21
37.3636,-82.4071,210214,1,23,5,1,0,21
37.8807,-84.3349,210215,1,23,5,1,0,21
38.5389,-85.2163,210216,1,24,5,1,0,21
37.6801,-85.8452,210217,1,25,5,1,0,21
37.7741,-85.7797,210218,1,2,5,1,0,21
37.1680,-86.4240,210219,1,9,5,1,0,21
38.1044,-84.6480,210220,1,11,5,1,1,21
36.9926,-86.5040,210221,1,17,5,1,0,21
38.1951,-84.5295,210222,1,23,5,1,1,21
36.7412,-85.1345,210223,3,27,5,1,0,21
38.0129,-85.9270,210224,1,27,5,1,0,21
37.5468,-82.6334,210225,1,28,5,1,0,21
37.4550,-86.4845,210226,2,28,5,1,0,21
36.9421,-86.5947,210227,1,29,5,1,1,21
36.7137,-85.3601,210228,1,30,5,1,1,21
36.7549,-87.3195,210229,2,26,5,1,1,21
38.2021,-85.8335,210230,2,28,5,1,1,21
37.6692,-83.1331,210231,1,28,5,1,0,21
37.5646,-82.1423,210232,1,23,5,1,1,21
38.0580,-85.5137,210233,2,15,5,1,0,21
37.1271,-84.6845,210234,1,2,5,1,0,21
37.3920,-83.9360,210235,2,9,5,1,0,21
37.9496,-84.9081,210236,1,31,5,1,0,21
37.0923,-86.0881,210237,2,23,5,1,0,21
36.6298,-86.0052,210238,1,16,5,1,1,21
36.8876,-83.6890,210239,1,17,5,1,0,21
38.2736,-85.2539,210240,1,2,6,1,0,21
38.2518,-84.5664,210241,1,1,6,1,0,21
38.0731,-85.9039,210242,1,4,6,1,0,21
37.4873,-83.6256,210243,1,4,6,1,0,21
37.3568,-88.0489,210244,1,5,6,1,1,21
37.9610,-84.3891,210245,1,6,6,1,0,21
37.5181,-84.1967,210246,1,4,6,1,0,21
39.0514,-84.5543,210247,1,7,6,1,0,21
38.0295,-84.3519,210248,2,7,6,1,0,21
37.3314,-86.9636,210249,2,8,6,2,0,21
36.9679,-88.4552,210250,2,4,6,1,0,21
37.0713,-88.6298,210251,3,4,6,2,0,21
38.0359,-85.6963,210252,2,9,6,1,0,21
36.6982,-84.4723,210253,1,9,6,1,0,21
38.1951,-85.6039,210254,2,10,6,1,0,21
36.9926,-88.4457,210255,2,9,6,1,0,21
38.0545,-83.9168,210256,2,10,6,1,0,21
37.9825,-84.5678,210257,2,12,6,1,1,21
37.6968,-82.9796,210258,1,6,6,1,1,21
37.2337,-87.9663,210259,1,14,6,1,1,21
38.0101,-84.6355,210260,2,14,6,1,1,21
37.1183,-83.3791,210261,2,16,6,1,0,21
37.7824,-84.2665,210262,2,17,6,1,0,21
37.9295,-86.1711,210263,2,16,6,1,1,21
38.4069,-84.2882,210264,1,18,6,1,0,21
39.0913,-84.4387,210265,1,7,6,1,0,21
37.7707,-83.6170,210266,1,20,6,1,0,21
38.2032,-85.6845,210267,2,21,6,1,1,21
37.6095,-84.5540,210268,1,22,6,2,1,21
36.9044,-88.3245,210269,2,23,6,1,0,21
37.5654,-84.3152,210270,2,23,6,1,0,21
37.0193,-88.2684,210271,2,23,6,1,0,21
38.1296,-83.9587,210272,2,17,6,1,0,21
36.5983,-83.7310,210273,2,24,6,1,0,21
37.4774,-83.6845,210274,2,24,6,1,1,21
38.3283,-83.0050,210275,2,26,6,1,0,21
38.2494,-85.7945,210276,1,27,6,1,0,21
38.3005,-85.6134,210277,2,29,6,1,0,21
36.9464,-84.0028,210278,1,29,6,1,0,21
37.5666,-82.5561,210279,1,29,6,1,1,21
36.7816,-86.5693,210280,3,29,6,1,0,21
36.8617,-86.9045,210281,2,29,6,1,0,21
36.8825,-86.0211,210282,2,29,6,2,0,21
37.2782,-83.2096,210283,2,29,6,1,1,21
38.2262,-85.6401,210284,3,21,6,1,1,21
37.1128,-86.6409,210285,1,24,6,1,0,21
37.0160,-84.6279,210286,2,30,6,1,1,21
37.7192,-85.9010,210287,2,26,6,1,0,21
37.9485,-83.7590,210288,1,30,6,1,1,21
38.3610,-82.7491,210289,2,30,6,1,0,21
37.4722,-82.7539,210290,2,20,6,1,0,21
37.5727,-82.7574,210291,1,18,6,1,0,21
37.4267,-84.8817,210292,1,6,6,1,1,21
37.8023,-84.8871,210293,1,24,6,1,0,21
39.0283,-84.5427,210294,2,18,6,1,0,21
38.2893,-84.5586,210295,3,21,6,2,0,21
37.7639,-84.9306,210296,1,13,6,1,1,21
36.9560,-84.2662,210297,2,9,5,1,0,21
37.3426,-86.1757,210298,1,21,5,1,1,21
37.0577,-85.8961,210299,1,5,5,1,1,21
37.6942,-86.0882,210300,1,9,6,1,0,21
37.1011,-85.3322,210301,3,26,6,1,0,21
38.5518,-85.2059,210302,7,1,7,1,0,21
38.0204,-84.2549,210303,2,1,7,1,0,21
38.2087,-85.3534,210304,1,2,7,1,0,21
38.4311,-85.2340,210305,1,3,7,1,0,21
38.2833,-85.2618,210306,1,3,7,1,0,21
37.0332,-84.5185,210307,1,3,7,1,1,21
36.8141,-84.2255,210308,1,5,7,1,0,21
37.9667,-84.5345,210309,2,5,7,1,1,21
37.0629,-88.2068,210310,1,6,7,1,0,21
37.5619,-84.6810,210311,1,7,7,1,1,21
36.6913,-87.0802,210312,1,7,7,1,0,21
38.1304,-85.5773,210313,1,7,7,1,0,21
38.9767,-84.5345,210314,1,4,7,1,1,21
37.1157,-83.8010,210315,1,8,7,1,0,21
36.9400,-88.3454,210316,2,8,7,1,0,21
37.8935,-86.0398,210317,2,11,7,1,0,21
38.2530,-85.7186,210318,2,9,7,1,0,21
38.0679,-84.7380,210319,2,12,7,1,1,21
37.0202,-87.9572,210320,1,12,7,1,1,21
37.8946,-85.7247,210321,1,13,7,1,0,21
38.1145,-85.7478,210322,2,10,7,1,0,21
38.9904,-84.6372,210323,1,14,7,1,0,21
37.0304,-88.5474,210324,1,13,7,1,1,21
37.1183,-83.3793,210325,2,16,7,1,0,21
36.5617,-88.8153,210326,1,18,7,1,1,21
38.7663,-84.0812,210327,1,19,7,1,1,21
37.1578,-84.2461,210328,2,19,7,1,0,21
37.5529,-87.6161,210329,2,19,7,2,1,21
38.5249,-85.2170,210330,2,19,7,1,0,21
38.1563,-84.4334,210331,1,19,7,1,0,21
38.0261,-85.6136,210332,2,19,7,1,0,21
38.4764,-82.8154,210333,1,21,7,1,0,21
38.8870,-84.3866,210334,2,16,7,1,0,21
37.0442,-86.1691,210335,1,10,7,1,0,21
36.5806,-88.2672,210336,2,23,7,2,0,21
37.5597,-85.4127,210337,1,23,7,1,0,21
39.0171,-84.6503,210338,2,23,7,1,0,21
37.8809,-84.3351,210339,1,24,7,1,1,21
37.4956,-84.8105,210340,2,24,7,1,0,21
37.4641,-85.9007,210341,1,24,7,1,0,21
37.2019,-85.9386,210342,2,24,7,1,1,21
36.7441,-86.2165,210343,2,25,7,1,1,21
37.7727,-86.2989,210344,2,25,7,2,1,21
37.6241,-85.9947,210345,2,25,7,1,0,21
37.0727,-85.1434,210346,1,26,7,1,0,21
36.7868,-83.2335,210347,1,27,7,1,1,21
37.1594,-84.4975,210348,2,28,7,2,0,21
37.2292,-85.8888,210349,2,28,7,1,0,21
36.8001,-88.5954,210350,1,23,7,1,0,21
38.0824,-84.4051,210351,3,29,7,2,0,21
37.5049,-84.8078,210352,3,29,7,1,0,21
38.1838,-85.8553,210353,2,31,7,1,1,21
36.8109,-88.6575,210354,1,31,7,1,1,21
38.0394,-84.8891,210355,2,11,7,1,0,21
36.9602,-84.1251,210356,1,23,7,1,1,21
37.8731,-85.3011,210357,2,31,7,1,0,21
38.0771,-85.5520,210358,2,27,7,1,0,21
37.6654,-82.7828,210359,1,29,7,1,1,21
37.4043,-86.6124,210360,1,25,7,1,1,21
37.5585,-85.2741,210361,1,28,7,1,0,21
37.1493,-82.9544,210362,1,5,7,1,0,21
36.8175,-87.0081,210363,1,21,7,1,0,21
36.7796,-87.5275,210364,2,4,7,2,0,21
37.2424,-88.0872,210365,1,1,8,1,0,21
38.1307,-84.2004,210366,1,2,8,1,0,21
38.0833,-85.8758,210367,1,2,8,1,1,21
37.0448,-88.5498,210368,2,2,8,1,0,21
37.1044,-87.9802,210369,1,3,8,2,0,21
37.7322,-85.8505,210370,2,3,8,1,0,21
37.6499,-85.8572,210371,2,3,8,1,0,21
38.0126,-85.5097,210372,3,2,8,1,0,21
37.8251,-82.8370,210373,2,4,8,1,0,21
37.4690,-85.6022,210374,2,7,8,1,0,21
36.9116,-85.9996,210375,1,8,8,1,1,21
36.5602,-88.6282,210376,1,9,8,1,0,21
38.1622,-85.7000,210377,4,9,8,1,1,21
39.0080,-84.4811,210378,1,9,8,1,0,21
38.0033,-84.1678,210379,1,9,8,1,1,21
38.2436,-85.7740,210380,2,9,8,1,1,21
37.5320,-82.7457,210381,1,11,8,1,0,21
37.6912,-84.6640,210382,2,12,8,1,0,21
37.4945,-82.6532,210383,1,2,8,1,0,21
37.8066,-85.6613,210384,1,5,8,1,0,21
37.7605,-85.6026,210385,2,6,8,1,0,21
37.0577,-88.6549,210386,1,14,8,1,0,21
37.4266,-85.3006,210387,1,14,8,1,0,21
38.2606,-85.8043,210388,2,14,8,1,1,21
38.1569,-85.7041,210389,2,13,8,1,0,21
36.9982,-84.1069,210390,1,8,8,1,0,21
36.5833,-83.75,210391,2,15,8,1,0,21
37.6436,-87.4301,210392,1,16,8,1,1,21
37.1503,-83.4009,210393,1,17,8,1,1,21
36.6538,-85.1091,210394,3,17,8,1,0,21
37.1066,-87.9503,210395,2,17,8,1,0,21
37.7547,-84.8837,210396,1,12,8,1,0,21
37.9456,-86.0853,210397,3,19,8,1,0,21
36.9080,-86.5140,210398,3,19,8,1,0,21
37.5773,-83.5756,210399,2,14,8,1,0,21
38.6878,-84.8225,210400,1,20,8,1,0,21
37.4114,-85.2658,210401,1,21,8,1,0,21
37.7173,-87.2890,210402,1,22,8,3,0,21
37.0691,-88.0784,210403,2,24,8,1,0,21
38.0503,-84.5089,210404,1,25,8,1,1,21
38.6426,-85.1246,210405,1,26,8,1,0,21
36.7461,-86.0309,210406,2,26,8,1,0,21
38.6125,-83.2091,210407,1,26,8,1,1,21
38.5568,-83.551,210408,2,27,8,1,1,21
38.0900,-84.4329,210409,1,27,8,1,1,21
36.7861,-87.8812,210410,1,25,8,1,0,21
38.0775,-84.4940,210411,1,28,8,1,1,21
38.9451,-84.4525,210412,1,17,8,1,1,21
37.1937,-84.0865,210413,2,19,8,1,1,21
37.5349,-85.9065,210414,1,29,8,1,1,21
37.8209,-85.9258,210415,2,29,8,1,0,21
38.1571,-85.7179,210416,1,30,8,1,1,21
38.0057,-85.9375,210417,3,30,8,1,0,21
36.9734,-84.5930,210418,1,30,8,1,1,21
37.7724,-87.1156,210419,2,31,8,1,0,21
36.9462,-88.6757,210420,2,30,8,1,0,21
38.0622,-85.8865,210421,2,31,8,1,0,21
36.5149,-88.8986,210422,1,29,8,1,1,21
38.1523,-85.7875,210423,1,26,8,1,1,21
38.1027,-85.4363,210424,1,25,8,1,0,21
36.7584,-86.1408,210425,1,24,8,1,0,21
38.4932,-84.5519,210426,1,22,8,1,1,21
37.3545,-82.6990,210427,1,21,8,1,0,21
36.8688,-84.2080,210428,2,21,8,1,0,21
37.3001,-84.8993,210429,1,28,8,1,0,21
36.7081,-86.4518,210430,3,12,8,1,0,21
38.5827,-83.0852,210431,1,29,8,1,1,21
37.7065,-85.2343,210432,2,1,9,1,0,21
39.0423,-84.5393,210433,2,1,9,4,0,21
37.6728,-85.6959,210434,1,6,6,1,0,21
37.0380,-88.7231,210435,2,3,9,1,0,21
36.8314,-84.6964,210436,1,31,7,1,0,21
38.1108,-85.8694,210437,1,6,9,1,0,21
38.2429,-85.6220,210438,1,5,9,1,0,21
37.9813,-86.3005,210439,1,5,9,1,1,21
37.9127,-84.5589,210440,3,6,9,4,0,21
38.1869,-85.5087,210441,1,6,9,1,0,21
37.3442,-83.6570,210442,1,6,9,1,1,21
37.6034,-82.6935,210443,1,7,9,1,1,21
36.9174,-88.3512,210444,1,8,9,1,0,21
37.4048,-84.3393,210445,1,8,9,1,0,21
37.8507,-86.0199,210446,1,9,9,1,1,21
37.5301,-82.6214,210447,2,10,9,1,0,21
36.8676,-87.7880,210448,2,10,9,1,0,21
38.1344,-83.7034,210449,1,11,9,1,0,21
36.6632,-83.6952,210450,2,12,9,1,1,21
37.9953,-84.4394,210451,2,14,9,1,0,21
36.7770,-88.1459,210452,1,2,9,1,0,21
37.7343,-85.5628,210453,1,10,9,1,0,21
38.3049,-85.5429,210454,1,19,9,1,1,21
38.1894,-85.7420,210455,1,15,9,1,0,21
37.3541,-82.4038,210456,2,22,9,1,0,21
37.0327,-86.2666,210457,2,22,9,1,0,21
37.2649,-87.6292,210458,1,14,9,1,0,21
37.5708,-84.2835,210459,1,18,9,1,0,21
37.0038,-88.2866,210460,2,18,9,1,0,21
37.2580,-87.5291,210461,1,24,9,1,0,21
37.2182,-87.4722,210462,1,23,9,1,0,21
37.4307,-85.6424,210463,1,26,9,1,1,21
36.6692,-83.8611,210464,1,27,9,1,1,21
37.7887,-84.3935,210465,1,27,9,1,1,21
37.3378,-87.7211,210466,1,27,9,1,0,21
37.7313,-85.7149,210467,2,27,9,1,0,21
36.8552,-87.4148,210468,2,28,9,1,0,21
37.1925,-86.7494,210469,1,28,9,1,0,21
37.4648,-85.5738,210470,2,26,9,1,1,21
37.6632,-86.8170,210471,1,29,9,1,0,21
37.9817,-83.3273,210472,2,29,9,1,0,21
38.2353,-84.1873,210473,1,1,9,1,0,21
38.2167,-84.2230,210474,1,17,9,1,0,21
37.9240,-85.3564,210475,1,20,9,1,0,21
37.8107,-85.5328,210476,2,23,9,1,0,21
37.5546,-85.6026,210477,1,28,9,1,0,21
38.1578,-85.6910,210478,2,18,9,1,0,21
38.0747,-83.9186,210479,2,25,9,1,0,21
37.6866,-83.4552,210480,1,18,8,1,0,21
37.0579,-88.4412,210481,1,18,9,1,1,21
37.6464,-84.4583,210482,1,29,8,1,1,21
37.4389,-86.1884,210483,1,25,8,1,1,21
37.6978,-83.5266,210484,1,4,9,1,1,21
37.2074,-84.9795,210485,2,20,8,1,0,21
37.0099,-85.8531,210486,2,25,8,1,0,21
38.7672,-84.0854,210487,1,22,9,1,0,21
38.7711,-84.1094,210488,1,30,9,1,0,21
37.1456,-82.8596,210489,2,1,10,2,0,21
37.7459,-83.239,210490,2,1,10,2,0,21
38.0402,-84.5168,210491,1,1,10,1,0,21
38.1319,-83.8757,210492,1,2,10,2,0,21
37.1755,-83.4453,210493,2,2,10,1,0,21
37.3356,-85.4232,210494,1,2,10,1,1,21
38.6661,-85.1097,210495,1,4,10,2,1,21
36.8557,-88.9909,210496,1,4,10,1,0,21
37.0654,-83.7410,210497,1,4,10,1,1,21
37.0619,-84.5759,210498,1,4,10,1,0,21
37.7316,-84.2732,210499,1,5,10,1,0,21
37.5391,-84.3131,210500,1,5,10,1,0,21
37.1377,-83.7758,210501,2,4,10,1,0,21
38.1198,-85.8047,210502,1,7,10,1,0,21
38.2503,-85.8220,210503,3,7,10,1,0,21
38.9433,-84.6225,210504,1,8,10,1,0,21
36.6575,-84.4376,210505,1,9,10,1,1,21
37.7848,-87.0366,210506,2,9,10,1,0,21
38.0150,-84.4416,210507,3,9,10,1,0,21
37.6121,-84.7743,210508,2,9,10,1,0,21
36.8519,-83.8605,210509,1,9,10,1,0,21
38.1679,-85.6035,210510,1,9,10,1,0,21
37.0236,-87.1325,210511,1,6,10,1,0,21
38.0131,-84.2264,210512,1,10,10,1,0,21
37.5689,-86.0440,210513,2,11,10,1,1,21
36.8948,-87.4691,210514,2,12,10,1,0,21
36.9992,-85.6744,210515,1,12,10,1,0,21
36.9466,-88.7454,210516,2,12,10,1,0,21
38.3281,-82.9080,210517,2,12,10,1,0,21
38.2376,-85.6645,210518,1,13,10,1,1,21
37.2567,-83.2554,210519,1,15,10,1,1,21
38.1700,-85.8272,210520,6,15,10,1,1,21
36.7476,-88.6676,210521,1,16,10,1,1,21
38.0761,-83.9555,210522,1,16,10,1,1,21
38.9816,-84.3957,210523,1,5,10,1,1,21
37.8322,-85.4784,210524,1,9,10,1,0,21
37.9622,-85.6185,210525,1,10,10,1,1,21
37.1196,-88.7893,210526,2,17,10,1,0,21
37.9289,-84.5496,210527,2,18,10,2,0,21
36.6833,-84.4695,210528,1,18,10,1,0,21
37.9466,-84.5437,210529,1,19,10,1,0,21
37.8183,-87.5627,210530,1,20,10,1,1,21
36.9075,-87.3109,210531,1,21,10,1,0,21
36.9543,-87.0234,210532,1,20,10,1,0,21
38.1346,-83.6889,210533,2,22,10,1,0,21
36.6567,-88.8089,210534,2,16,10,1,0,21
37.7606,-87.0980,210535,2,23,10,1,0,21
37.8028,-82.7989,210536,1,23,10,1,0,21
37.0334,-84.0977,210537,1,24,10,1,0,21
37.6060,-84.5201,210538,2,24,10,1,1,21
38.2442,-84.6419,210539,2,24,10,1,0,21
36.7144,-87.3797,210540,1,23,10,1,0,21
38.0677,-84.3436,210541,1,25,10,1,0,21
39.0890,-84.7645,210542,1,25,10,1,0,21
37.7220,-84.1632,210543,1,26,10,1,0,21
37.7753,-82.8047,210544,2,26,10,1,1,21
38.1844,-85.1968,210545,2,28,10,1,0,21
37.5303,-82.6469,210546,2,28,10,1,2,21
37.5862,-87.6831,210547,2,27,10,1,0,21
36.9147,-86.5685,210548,2,20,10,1,0,21
38.6120,-85.3237,210549,1,30,10,1,0,21
37.4591,-85.2966,210550,2,3,10,1,0,21
37.7305,-84.4265,210551,1,18,10,1,1,21
37.6483,-85.8376,210552,2,18,10,2,0,21
38.2460,-84.5272,210553,2,22,10,1,0,21
37.5261,-85.5916,210554,1,23,10,1,0,21
37.0881,-84.6553,210555,2,29,10,1,0,21
38.2328,-85.7995,210556,3,28,10,1,0,21
37.0250,-88.5901,210557,1,30,10,1,0,21
37.4404,-85.7788,210558,2,23,10,1,0,21
38.7318,-82.9176,210559,1,15,10,1,0,21
37.8499,-84.8518,210560,2,14,10,1,0,21
37.7444,-84.2595,210561,1,9,10,1,0,21
37.3989,-86.0939,210562,1,13,10,1,1,21
37.6282,-82.9458,210563,2,17,9,1,0,21
37.0341,-85.9087,210564,1,4,10,1,0,21
38.0811,-83.9381,210565,2,8,10,1,0,21
37.2127,-84.1865,210566,2,1,11,1,0,21
37.2390,-87.5548,210567,1,2,11,1,0,21
37.7320,-84.2930,210568,2,3,11,1,0,21
37.3970,-87.9046,210569,1,4,11,1,0,21
37.0584,-88.5783,210570,1,4,11,1,0,21
38.0991,-84.4192,210571,1,4,11,1,1,21
37.2283,-87.2723,210572,2,3,11,1,0,21
36.6784,-88.6326,210573,1,5,11,1,1,21
37.2798,-82.3732,210574,2,5,11,1,0,21
38.1342,-85.8736,210575,1,5,11,1,0,21
38.0522,-85.8938,210576,3,5,11,1,0,21
38.6794,-84.6020,210577,2,1,11,1,0,21
36.8426,-83.7834,210578,1,9,11,1,0,21
38.1755,-85.7649,210579,1,9,11,1,0,21
38.0990,-85.8719,210580,2,7,11,1,1,21
37.0835,-84.6649,210581,3,7,11,1,0,21
37.8802,-84.5726,210582,1,5,11,1,0,21
37.1491,-86.5297,210583,1,10,11,3,0,21
37.8161,-82.8060,210584,2,10,11,1,0,21
36.6035,-84.0961,210585,1,10,11,1,0,21
38.7359,-85.2888,210586,1,12,11,1,0,21
38.2755,-85.5006,210587,4,13,11,1,0,21
36.6270,-88.2555,210588,4,12,11,1,0,21
37.5723,-82.4328,210589,1,9,11,1,0,21
38.3912,-84.0713,210590,1,14,11,1,1,21
39.0046,-84.6462,210591,3,14,11,1,0,21
38.3589,-84.7799,210592,1,14,11,1,1,21
38.4474,-82.7134,210593,1,16,11,1,1,21
38.1872,-85.5479,210594,2,15,11,1,0,21
39.0085,-84.6644,210595,2,8,11,1,0,21
38.3301,-85.6229,210596,4,18,11,1,1,21
38.1270,-85.5012,210597,1,13,11,1,0,21
38.5858,-83.4009,210598,2,20,11,1,1,21
38.4111,-82.6392,210599,1,25,11,2,0,21
